Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1859.3,209.9,0.0,0.0,0.0,0.0,0.0,0,
100,1857.1,208.6,0.0,0.0,0.0,0.0,0.0,0,
200,1830.8,267.9,0.0,0.0,0.0,0.0,0.0,0,
300,1869.7,160.7,0.0,0.0,0.0,0.0,0.0,0,
400,1869.5,24.6,0.0,0.0,0.0,0.0,0.0,0,
500,1855.2,21.2,0.0,64.5,0.0,0.0,0.0,0,
600,1858.7,14.9,0.0,64.5,0.0,0.0,0.0,0,
700,1859.3,15.4,0.0,64.5,0.0,0.0,0.0,0,
800,1858.5,17.5,0.0,70.3,0.0,0.0,0.0,0,
900,1858.6,15.2,216.8,68.4,0.0,0.0,0.0,0,
1000,1858.7,14.8,198.0,78.1,0.0,0.0,0.0,0,
1100,1859.8,19.4,170.1,80.1,0.0,0.0,0.0,0,
1200,1859.5,12.9,130.1,93.8,0.0,0.0,0.0,0,
1300,1859.4,166.3,69.1,78.1,0.0,0.0,0.0,0,
1400,1875.5,201.5,84.5,62.5,0.0,0.0,0.0,0,
1500,1852.0,194.2,124.9,62.5,0.0,0.0,0.0,0,
1600,1859.4,240.5,154.6,62.5,0.0,0.0,0.0,0,
1700,1853.0,257.1,182.9,64.5,0.0,0.0,0.0,0,
1900,1868.3,198.3,228.5,64.5,0.0,0.0,0.0,0,
2000,1846.8,23.8,236.4,64.5,0.0,0.0,0.0,0,
2100,1856.2,15.9,236.4,64.5,0.0,0.0,0.0,0,
2200,1858.7,14.1,236.3,64.5,0.0,0.0,0.0,0,
2300,1860.1,13.1,236.3,64.5,0.0,0.0,0.0,0,
2400,1859.9,11.6,221.7,62.5,0.0,0.0,0.0,0,
2500,1859.9,18.2,201.6,66.4,0.0,0.0,0.0,0,
2600,1859.8,13.3,179.7,95.7,0.0,0.0,0.0,0,
2700,1860.0,12.8,150.9,99.6,0.0,0.0,0.0,0,
2900,1859.9,37.5,63.0,89.8,0.0,0.0,0.0,0,
3000,1851.0,206.1,65.7,62.5,0.0,0.0,0.0,0,
3100,1859.8,239.2,108.3,54.7,0.0,0.0,0.0,0,
3200,1889.6,214.5,143.1,62.5,0.0,0.0,0.0,0,
3300,1853.2,189.0,175.5,62.5,0.0,0.0,0.0,0,
3400,1835.7,237.5,198.2,64.5,0.0,0.0,0.0,0,
3500,1854.5,245.2,218.7,64.5,0.0,0.0,0.0,0,
3600,1863.8,30.5,231.8,64.5,0.0,0.0,0.0,0,
3700,1858.0,21.5,231.9,64.5,0.0,0.0,0.0,0,
3900,1859.0,15.5,232.0,62.5,0.0,0.0,0.0,0,
4000,1860.7,16.2,223.2,74.2,0.0,0.0,0.0,0,
4100,1860.5,13.0,205.9,101.6,0.0,0.0,0.0,0,
4200,1860.7,14.2,183.4,99.6,0.0,0.0,0.0,0,
4300,1860.6,14.3,152.7,84.0,0.0,0.0,0.0,0,
4400,1859.3,17.0,121.8,105.5,0.0,0.0,0.0,0,
4500,1859.2,14.1,79.3,97.7,0.0,0.0,0.0,0,
4600,1880.0,199.6,72.1,62.5,0.0,0.0,0.0,0,
4700,1828.7,165.7,118.0,56.6,0.0,0.0,0.0,0,
4900,1868.1,329.0,182.0,62.5,0.0,0.0,0.0,0,
5000,1886.3,282.4,219.6,64.5,0.0,0.0,0.0,0,
5100,1854.1,245.9,248.7,64.5,0.0,0.0,0.0,0,
5200,1839.8,45.8,265.9,64.5,0.0,0.0,0.0,0,
5300,1857.9,15.7,265.9,62.5,0.0,0.0,0.0,0,
5400,1861.0,14.2,265.9,62.5,0.0,0.0,0.0,0,
5500,1860.8,12.2,265.9,48.8,0.0,0.0,0.0,0,
5600,1860.8,12.6,256.7,44.9,0.0,0.0,0.0,0,
5700,1860.4,14.3,239.0,84.0,0.0,0.0,0.0,0,
5900,1860.0,13.3,194.6,84.0,0.0,0.0,0.0,0,
6000,1860.1,11.9,150.9,72.3,0.0,0.0,0.0,0,
6100,1860.3,14.1,95.6,70.3,0.0,0.0,0.0,0,
6200,1851.1,291.9,71.8,52.7,0.0,0.0,0.0,0,
6300,1851.4,313.8,135.7,39.1,0.0,0.0,0.0,0,
6400,1889.0,275.0,181.4,37.1,0.0,0.0,0.0,0,
6500,1836.2,285.0,216.9,35.2,0.0,0.0,0.0,0,
6600,1853.7,353.1,246.5,33.2,1373.0,7489.0,5.0,0,
6700,1859.3,345.1,279.4,33.2,1262.0,6264.0,30.0,0,
6900,1862.8,15.9,300.8,62.5,1262.0,6264.0,30.0,0,
7000,1859.0,14.4,300.8,62.5,1262.0,6264.0,30.0,0,
7100,1860.9,17.6,300.8,41.0,1262.0,6264.0,30.0,0,
7200,1859.9,15.4,292.6,39.1,1262.0,6264.0,30.0,0,
7300,1860.0,17.0,269.0,76.2,1262.0,6264.0,30.0,0,
7400,1861.2,15.1,240.6,64.5,1262.0,6264.0,30.0,0,
7500,1859.7,16.9,209.1,62.5,1262.0,6264.0,30.0,0,
7600,1861.0,15.7,173.3,64.5,1262.0,6264.0,30.0,0,
7700,1859.6,13.7,112.8,62.5,1262.0,6264.0,30.0,0,
7900,1844.0,206.2,104.2,64.5,1001.0,5166.0,30.0,0,
8000,1843.2,228.6,138.7,62.5,601.0,4476.0,30.0,0,
8100,1855.9,267.1,158.6,62.5,1152.0,6068.0,23.0,1,
8200,1884.8,265.4,187.7,62.5,1296.0,7212.0,23.0,1,
8300,1859.1,243.5,218.7,50.8,1233.0,7211.0,20.0,1,
8400,1843.9,86.6,243.7,33.2,392.0,2422.0,16.0,1,
8500,1867.6,15.8,244.0,35.2,392.0,2422.0,16.0,1,
8600,1858.4,12.8,243.9,37.1,392.0,2422.0,16.0,1,
8700,1860.2,16.4,243.9,37.1,392.0,2422.0,16.0,1,
8900,1858.9,13.6,221.2,66.4,392.0,2422.0,16.0,1,
