wall_time,timestamp_ms,emg_raw,emg_env,rms,mdf,rms_slope,mdf_slope,fatigue_detected,consecutive,is_running,is_stimulating,history_count,baseline_rms,rms_ratio,muscle_state,marker
2026-07-20T20:51:49.057680,106231,1864.41,250.7374,0,0,,,false,,true,true,,,,,
2026-07-20T20:51:49.866747,107031,1859.6,16.23579,0,225.6103,,,false,,true,true,,,,,
2026-07-20T20:51:50.859683,108031,1872.75,152.6377,166.9238,100.0998,,,false,,true,true,,,,,
2026-07-20T20:51:51.850285,109031,1861.25,14.99591,184.9631,240.1289,,,false,,true,true,,,,,
2026-07-20T20:51:52.866778,110031,1861.55,20.30101,171.6728,133.3712,,,false,,true,true,,,,,
2026-07-20T20:51:53.857328,111031,1895.37,82.70989,164.6342,65.82704,,,false,,true,true,,,,,
2026-07-20T20:51:54.877548,112031,1863.04,14.75846,149.6743,239.7387,,,false,,true,true,,,,,
2026-07-20T20:51:55.869224,113031,1835.89,195.4479,151.7141,130.9872,,,false,,true,true,,,,,
2026-07-20T20:51:56.861661,114031,1860.41,15.5002,148.5659,240.0412,,,false,,true,true,,,,,
2026-07-20T20:51:57.850108,115031,1861.9,15.7914,174.7036,140.421,,,false,,true,true,,,,,
2026-07-20T20:51:58.868788,116031,1843.07,203.0224,192.8162,69.65166,,,false,,true,true,,,,,
2026-07-20T20:51:59.860138,117031,1861.6,15.51355,179.3944,239.8929,,,false,,true,true,,,,,
2026-07-20T20:52:00.851658,118031,1863.95,21.52586,200.8829,188.2149,,,false,,true,true,,,,,
2026-07-20T20:52:01.869355,119031,1881.78,120.4158,176.0669,77.15602,,,false,,true,true,,,,,
2026-07-20T20:52:02.859951,120031,1864.2,14.94263,149.0054,239.6373,,,false,,true,true,,,,,
2026-07-20T20:52:03.851186,121031,1823.95,206.404,149.4879,102.9724,,,false,,true,true,,,,,
2026-07-20T20:52:03.970568,121131,1887.94,170.3265,157.8929,129.8832,,,false,,true,true,,,,,rest_end
2026-07-20T20:52:04.871058,122031,1860.8,17.46471,155.9035,239.3309,,,false,,true,true,,,,,
2026-07-20T20:52:05.890440,123031,1862.16,16.69699,157.2008,197.3261,,,false,,true,true,,,,,
2026-07-20T20:52:06.850421,124031,1836.2,225.4276,173.9669,81.56477,,,false,,true,true,,,,,
2026-07-20T20:52:07.867453,125031,1861.59,15.82377,166.0815,239.9096,,,false,,true,true,,,,,
2026-07-20T20:52:08.860509,126031,1863.69,73.70361,169.5263,196.7302,,,false,,true,true,,,,,
2026-07-20T20:52:09.850506,127031,1885.39,137.7502,165.6593,239.6919,,,false,,true,true,,,,,
2026-07-20T20:52:10.867617,128031,1860.68,14.84764,154.5138,113.3838,,,false,,true,true,,,,,
2026-07-20T20:52:11.860489,129031,1822.61,92.3721,154.775,66.67873,,,false,,true,true,,,,,
2026-07-20T20:52:12.850854,130031,1859.84,16.03096,155.9722,165.3579,,,false,,true,true,,,,,
2026-07-20T20:52:13.867726,131031,1860.19,19.85692,173.6657,225.824,,,false,,true,true,,,,,
2026-07-20T20:52:14.860146,132031,1861.07,214.7584,177.5925,43.57042,,,false,,true,true,,,,,
2026-07-20T20:52:15.850872,133031,1860.4,13.74648,186.1144,239.2525,,,false,,true,true,,,,,
2026-07-20T20:52:16.898859,134031,1920.5,165.7834,183.2149,67.24287,,,false,,true,true,,,,,
2026-07-20T20:52:17.860456,135031,1862.36,14.74223,183.8026,239.3459,,,false,,true,true,,,,,
2026-07-20T20:52:18.851030,136031,1861.31,17.61742,162.0329,68.42401,,,false,,true,true,,,,,
2026-07-20T20:52:19.868186,137031,1847.08,228.5771,139.8903,194.5042,,,false,,true,true,,,,,
2026-07-20T20:52:20.860228,138031,1861.28,14.88663,143.2711,239.9641,,,false,,true,true,,,,,
2026-07-20T20:52:21.912113,139031,1864.04,28.80513,170.8036,204.1886,,,false,,true,true,,,,,
2026-07-20T20:52:22.868768,140031,1827.88,136.6809,168.2376,122.9406,,,false,,true,true,,,,,
2026-07-20T20:52:23.859572,141031,1858.42,14.15515,157.5351,238.0607,,,false,,true,true,,,,,
2026-07-20T20:52:24.881806,142031,1895.82,308.7644,207.9711,49.07226,,,false,,true,true,,,,,
2026-07-20T20:52:25.867902,143031,1858.7,14.89268,212.4275,239.4301,,,false,,true,true,,,,,
2026-07-20T20:52:26.858205,144031,1858.3,16.02684,189.1213,86.8758,,,false,,true,true,,,,,
2026-07-20T20:52:27.849536,145031,1837.36,142.4927,162.4294,81.66233,,,false,,true,true,,,,,
2026-07-20T20:52:28.867595,146031,1857.58,16.66754,150.5672,234.4166,,,false,,true,true,,,,,
2026-07-20T20:52:29.859954,147031,1836.83,165.4101,174.5003,195.963,,,false,,true,true,,,,,
2026-07-20T20:52:30.850991,148031,1861.1,15.80073,171.5802,239.5316,,,false,,true,true,,,,,
2026-07-20T20:52:31.867494,149031,1860.21,12.6215,147.8932,168.2372,,,false,,true,true,,,,,
2026-07-20T20:52:32.860634,150031,1893.78,175.8155,133.9461,227.9121,,,false,,true,true,,,,,
2026-07-20T20:52:33.850738,151031,1858.5,16.00931,136.0306,239.2787,,,false,,true,true,,,,,
2026-07-20T20:52:34.867757,152031,1861.09,17.23876,163.0483,131.8372,,,false,,true,true,,,,,
2026-07-20T20:52:35.857442,153031,1852.01,339.6623,161.9508,41.77652,,,false,,true,true,,,,,
2026-07-20T20:52:36.850247,154031,1857.87,15.20485,184.6862,238.7778,,,false,,true,true,,,,,
2026-07-20T20:52:37.867914,155031,1861.89,178.436,170.204,100.4964,,,false,,true,true,,,,,
2026-07-20T20:52:38.860705,156031,1858.66,19.00685,167.3903,239.6664,,,false,,true,true,,,,,
2026-07-20T20:52:39.850546,157031,1862.92,17.10299,176.9647,86.69691,,,false,,true,true,,,,,
2026-07-20T20:52:40.899616,158031,1861.38,230.7434,179.8894,37.95796,,,false,,true,true,,,,,
2026-07-20T20:52:41.858003,159031,1860.61,17.16101,161.966,239.6599,,,false,,true,true,,,,,
2026-07-20T20:52:42.850256,160031,1837.9,69.15453,176.4239,197.7006,,,false,,true,true,,,,,
2026-07-20T20:52:43.869703,161031,1847.17,179.0421,176.4604,239.332,,,false,,true,true,,,,,
2026-07-20T20:52:44.863504,162031,1859.41,16.26291,163.6477,118.065,,,false,,true,true,,,,,
2026-07-20T20:52:45.851894,163031,1878.8,294.1937,215.157,65.47063,,,false,,true,true,,,,,
2026-07-20T20:52:46.867656,164031,1861.07,15.49484,232.1638,239.6683,,,false,,true,true,,,,,
2026-07-20T20:52:47.867263,165031,1859.5,16.81855,188.778,148.8418,,,false,,true,true,,,,,
2026-07-20T20:52:48.850601,166031,1829.59,129.5828,194.7301,37.36303,,,false,,true,true,,,,,
2026-07-20T20:52:49.868075,167031,1860.84,17.75832,150.1894,239.8156,,,false,,true,true,,,,,
2026-07-20T20:52:50.860706,168031,1834.1,231.7138,151.694,166.676,,,false,,true,true,,,,,
2026-07-20T20:52:51.850775,169031,1859.84,22.52447,154.8427,236.3607,,,false,,true,true,,,,,
2026-07-20T20:52:52.902279,170031,1860.42,16.35692,200.4128,38.94765,,,false,,true,true,,,,,
2026-07-20T20:52:53.858083,171031,1845.92,160.6543,183.0779,35.76833,,,false,,true,true,,,,,
2026-07-20T20:52:54.851161,172031,1859.06,14.77478,176.3269,239.5407,,,false,,true,true,,,,,
2026-07-20T20:52:55.867600,173031,1861.28,26.66564,163.8091,189.8646,,,false,,true,true,,,,,
2026-07-20T20:52:56.858795,174031,1876.24,213.7194,173.3969,67.68211,,,false,,true,true,,,,,
2026-07-20T20:52:57.851090,175031,1861.76,17.05823,190.3171,184.8664,,,false,,true,true,,,,,
2026-07-20T20:52:58.868752,176031,1861.28,290.9664,174.6291,66.47537,,,false,,true,true,,,,,
2026-07-20T20:52:59.860832,177031,1860.01,18.43477,177.9799,240.1279,,,false,,true,true,,,,,
2026-07-20T20:53:00.850703,178031,1861.95,15.52999,168.3048,117.6751,,,false,,true,true,,,,,
2026-07-20T20:53:01.867926,179031,1878.89,231.7143,190.0905,35.83467,,,false,,true,true,,,,,
2026-07-20T20:53:02.860737,180031,1861.62,16.60761,184.2051,239.4742,,,false,,true,true,,,,,
2026-07-20T20:53:03.850385,181031,1890.37,123.7587,179.3247,226.3875,,,false,,true,true,,,,,
2026-07-20T20:53:04.870904,182031,1859.84,137.4301,176.9755,239.4986,,,false,,true,true,,,,,
2026-07-20T20:53:05.857699,183031,1861.19,13.52003,170.1197,40.51297,,,false,,true,true,,,,,
2026-07-20T20:53:06.850740,184031,1842.27,264.259,183.4862,38.1461,,,false,,true,true,,,,,
2026-07-20T20:53:07.868078,185031,1859.72,13.34806,181.9552,239.6974,,,false,,true,true,,,,,
2026-07-20T20:53:08.860016,186031,1860.83,19.38877,169.7306,198.1142,,,false,,true,true,,,,,
2026-07-20T20:53:09.850531,187031,1890.52,193.7975,175.0732,36.90612,,,false,,true,true,,,,,
2026-07-20T20:53:10.867865,188031,1861.13,12.42458,186.9578,240.2501,,,false,,true,true,,,,,
2026-07-20T20:53:11.858902,189031,1850.87,234.5387,190.6984,100.283,,,false,,true,true,,,,,
2026-07-20T20:53:12.878299,190031,1861.04,13.26991,191.8554,240.3626,,,false,,true,true,,,,,
2026-07-20T20:53:13.868026,191031,1862.41,12.70286,166.0656,130.4531,,,false,,true,true,,,,,
2026-07-20T20:53:14.858459,192031,1868.17,271.2837,184.8144,35.6825,,,false,,true,true,,,,,
2026-07-20T20:53:15.850925,193031,1860.83,13.24126,177.3317,239.8611,,,false,,true,true,,,,,
2026-07-20T20:53:16.868333,194031,1883.41,46.84917,179.3935,228.6976,,,false,,true,true,,,,,
2026-07-20T20:53:17.860962,195031,1889.08,123.3655,178.8394,237.9984,,,false,,true,true,,,,,
2026-07-20T20:53:18.849744,196031,1860.69,12.61961,162.6069,93.67607,,,false,,true,true,,,,,
2026-07-20T20:53:19.867949,197031,1834.53,293.6232,184.7441,35.93576,,,false,,true,true,,,,,
2026-07-20T20:53:20.862852,198031,1860.41,14.96127,183.1133,239.8487,,,false,,true,true,,,,,
2026-07-20T20:53:21.850288,199031,1862.49,14.42007,182.5553,124.0176,,,false,,true,true,,,,,
2026-07-20T20:53:22.868427,200031,1841.01,241.4749,189.3419,76.59869,,,false,,true,true,,,,,
2026-07-20T20:53:23.861408,201031,1857.79,13.04141,175.1142,239.7449,,,false,,true,true,,,,,
2026-07-20T20:53:24.878677,202031,1856.28,194.207,173.4357,164.9003,,,false,,true,true,,,,,
2026-07-20T20:53:25.867716,203031,1861.58,13.5448,169.1781,240.048,,,false,,true,true,,,,,
2026-07-20T20:53:26.858335,204031,1860.87,15.64221,192.6278,93.08001,,,false,,true,true,,,,,
2026-07-20T20:53:27.850772,205031,1840.27,220.6102,167.8797,229.4131,,,false,,true,true,,,,,
2026-07-20T20:53:28.867388,206031,1859.72,13.51801,153.2877,239.6809,,,false,,true,true,,,,,
2026-07-20T20:53:29.858017,207031,1866.1,21.36365,180.3285,228.3253,,,false,,true,true,,,,,
2026-07-20T20:53:30.851204,208031,1834.33,213.1881,176.1124,50.82377,,,false,,true,true,,,,,
2026-07-20T20:53:31.867721,209031,1861.84,13.83259,190.7168,239.3477,,,false,,true,true,,,,,
