Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1857.3,222.6,0.0,0.0,0.0,0.0,0.0,0,
100,1895.9,394.4,0.0,0.0,1683.0,5992.0,2.0,0,
200,1846.6,94.9,0.0,0.0,1120.0,5643.0,2.0,0,
300,1880.4,171.0,0.0,0.0,1204.0,5759.0,2.0,0,
400,1855.0,182.9,0.0,0.0,1804.0,5943.0,2.0,0,
500,1876.0,25.2,0.0,133.3,1275.0,4939.0,2.0,0,
600,1860.3,14.1,0.0,164.5,1275.0,4939.0,2.0,0,
700,1855.1,14.4,0.0,188.9,1275.0,4939.0,2.0,0,
800,1855.0,28.2,0.0,195.4,1275.0,4939.0,2.0,0,
900,1857.5,23.2,0.0,238.5,1275.0,4939.0,2.0,0,
1000,1846.7,17.5,0.0,239.5,1275.0,4939.0,2.0,0,
1100,1849.2,16.9,0.0,239.3,1275.0,4939.0,2.0,0,
1200,1852.5,14.3,0.0,239.7,1275.0,4939.0,2.0,0,
1300,1855.5,15.0,0.0,240.0,1275.0,4939.0,2.0,0,
1400,1855.5,13.9,0.0,240.2,1275.0,4939.0,2.0,0,
1500,1863.8,66.0,0.0,240.1,717.0,4854.0,5.0,1,
1600,1855.1,133.9,164.4,41.2,1064.0,4049.0,20.0,1,
1700,1869.0,106.3,155.5,37.6,1065.0,4051.0,2.0,0,
1800,1843.3,86.9,127.9,131.7,1019.0,3459.0,2.0,0,
1900,1877.5,78.2,121.2,189.6,912.0,4141.0,2.0,0,
2000,1861.9,197.7,108.9,195.5,1150.0,4326.0,2.0,0,
2100,1835.1,43.7,109.0,220.3,1098.0,3835.0,2.0,0,
2200,1854.0,16.5,108.9,214.9,1098.0,3835.0,2.0,0,
2300,1853.7,13.1,108.9,72.9,1098.0,3835.0,2.0,0,
2400,1857.9,15.5,108.9,35.7,1098.0,3835.0,2.0,0,
2600,1855.0,13.1,108.8,240.0,1098.0,3835.0,2.0,0,
2700,1860.7,13.2,108.9,239.9,1098.0,3835.0,2.0,0,
2800,1861.5,11.7,109.0,240.0,1098.0,3835.0,2.0,0,
2900,1863.6,15.1,109.0,240.2,1098.0,3835.0,2.0,0,
3000,1862.3,13.2,109.1,240.3,1098.0,3835.0,2.0,0,
3100,1855.7,43.5,108.9,240.0,1162.0,5244.0,6.0,1,
3200,1843.5,144.6,107.8,155.1,1272.0,4004.0,26.0,0,
3300,1884.3,83.7,103.1,69.5,881.0,4362.0,8.0,1,
3400,1874.5,64.5,97.5,111.2,1418.0,5022.0,7.0,1,
3600,1857.2,234.9,125.9,108.5,1403.0,4014.0,4.0,1,
3700,1843.1,36.0,128.3,57.5,515.0,2709.0,4.0,1,
3800,1851.7,16.8,128.3,41.4,515.0,2709.0,4.0,1,
3900,1859.8,15.2,128.3,41.8,515.0,2709.0,4.0,1,
4000,1867.2,15.5,128.4,66.1,515.0,2709.0,4.0,1,
4100,1849.4,17.4,128.4,149.2,515.0,2709.0,4.0,1,
4200,1852.7,40.0,128.4,240.3,515.0,2709.0,4.0,1,
4300,1852.4,24.7,128.8,239.4,515.0,2709.0,4.0,1,
4400,1855.9,17.8,128.8,82.8,515.0,2709.0,4.0,1,
4600,1856.0,16.9,128.7,92.4,515.0,2709.0,4.0,1,
4700,1868.2,35.9,128.7,239.5,985.0,5727.0,5.0,1,
4800,1841.2,100.8,131.9,218.4,1062.0,4812.0,5.0,1,
4900,1880.7,98.5,127.7,79.1,1367.0,5203.0,8.0,1,
5000,1844.1,113.2,128.8,102.0,1946.0,7042.0,7.0,1,
5100,1870.5,290.1,131.7,100.2,2329.0,6796.0,2.0,0,
