Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1875.5,186.7,0.0,0.0,0.0,0.0,0.0,0,
100,1845.1,79.8,0.0,0.0,0.0,0.0,0.0,0,
200,1856.3,72.6,0.0,0.0,0.0,0.0,0.0,0,
300,1859.5,72.3,0.0,0.0,0.0,0.0,0.0,0,
400,1860.2,67.7,0.0,0.0,0.0,0.0,0.0,0,
500,1859.3,72.1,0.0,114.5,0.0,0.0,0.0,0,
600,1859.5,77.3,0.0,220.7,0.0,0.0,0.0,0,
700,1858.4,84.1,0.0,178.0,0.0,0.0,0.0,0,
800,1860.2,80.5,0.0,122.2,0.0,0.0,0.0,0,
900,1860.6,80.2,0.0,122.6,0.0,0.0,0.0,0,
1000,1861.0,89.8,0.0,217.2,0.0,0.0,0.0,0,
1100,1859.3,127.1,0.0,239.4,0.0,0.0,0.0,0,
1200,1859.3,160.4,0.0,166.8,0.0,0.0,0.0,0,
1300,1861.3,141.4,0.0,131.1,0.0,0.0,0.0,0,
1400,1863.2,209.1,0.0,129.9,0.0,0.0,0.0,0,
1500,1858.1,175.5,0.0,131.5,0.0,0.0,0.0,0,
1600,1858.3,159.6,154.6,194.4,0.0,0.0,0.0,0,
1700,1853.7,104.7,153.2,216.8,0.0,0.0,0.0,0,
1800,1861.8,81.7,153.0,226.4,0.0,0.0,0.0,0,
1900,1857.3,80.1,153.3,197.6,0.0,0.0,0.0,0,
2000,1862.3,82.7,153.7,131.1,0.0,0.0,0.0,0,
2100,1861.8,79.5,154.2,123.9,0.0,0.0,0.0,0,
2200,1856.9,79.8,154.4,238.1,0.0,0.0,0.0,0,
2300,1860.5,81.5,154.5,239.3,0.0,0.0,0.0,0,
2400,1859.3,78.8,154.2,239.8,0.0,0.0,0.0,0,
2600,1857.0,75.3,153.7,241.0,0.0,0.0,0.0,0,
2700,1859.4,169.6,153.2,241.4,0.0,0.0,0.0,0,
2800,1853.1,141.7,157.7,231.3,771.0,3760.0,4.0,1,
2900,1870.5,208.8,156.8,99.4,771.0,3760.0,4.0,1,
3000,1867.6,154.7,163.8,99.7,771.0,3760.0,4.0,1,
3100,1840.3,146.9,161.6,130.6,930.0,3618.0,8.0,1,
3200,1859.2,119.3,158.0,198.9,1090.0,5549.0,8.0,1,
3300,1866.3,107.4,154.6,206.6,980.0,4428.0,8.0,1,
3400,1852.7,78.6,152.2,198.5,980.0,4428.0,8.0,1,
3600,1861.3,81.7,152.1,199.9,980.0,4428.0,8.0,1,
3700,1861.0,82.3,152.0,198.9,980.0,4428.0,8.0,1,
3800,1861.2,80.7,152.0,240.1,980.0,4428.0,8.0,1,
3900,1860.3,85.1,152.0,241.1,980.0,4428.0,8.0,1,
4000,1860.1,82.4,152.1,241.1,980.0,4428.0,8.0,1,
4100,1860.2,83.3,152.2,241.0,980.0,4428.0,8.0,1,
4200,1860.6,84.1,152.4,240.9,980.0,4428.0,8.0,1,
4300,1860.7,262.9,152.7,240.8,980.0,4428.0,8.0,1,
4400,1852.2,183.8,156.9,239.4,1016.0,5426.0,12.0,1,
4600,1857.8,158.0,142.7,38.0,1073.0,4043.0,23.0,1,
4700,1847.1,141.0,139.4,53.5,725.0,4858.0,23.0,1,
4800,1859.8,89.4,138.2,85.7,789.0,3305.0,8.0,1,
4900,1859.4,203.3,131.4,107.8,1218.0,5200.0,24.0,1,
5000,1853.2,86.3,134.9,91.8,807.0,4565.0,2.0,0,
5100,1859.0,83.3,134.8,104.1,807.0,4565.0,2.0,0,
5200,1861.6,85.4,134.9,138.6,807.0,4565.0,2.0,0,
5300,1862.5,84.2,135.0,123.2,807.0,4565.0,2.0,0,
5400,1860.4,85.5,135.0,178.0,807.0,4565.0,2.0,0,
5600,1858.5,86.2,135.1,241.9,807.0,4565.0,2.0,0,
5700,1858.1,82.6,135.1,240.9,807.0,4565.0,2.0,0,
5800,1859.6,82.1,135.0,240.4,807.0,4565.0,2.0,0,
5900,1860.5,81.5,135.0,240.7,807.0,4565.0,2.0,0,
6000,1876.3,76.9,124.7,241.1,1007.0,4830.0,11.0,1,
6100,1846.1,95.3,120.1,122.4,789.0,4953.0,12.0,1,
6200,1867.1,146.2,120.7,65.8,970.0,4768.0,11.0,1,
6300,1860.2,108.0,118.1,66.2,678.0,3720.0,8.0,1,
6400,1852.2,124.4,114.1,42.5,943.0,5582.0,8.0,1,
6600,1854.7,82.0,116.1,29.0,815.0,3393.0,8.0,1,
6700,1860.8,80.9,116.0,34.4,815.0,3393.0,8.0,1,
6800,1860.8,83.1,116.0,39.2,815.0,3393.0,8.0,1,
6900,1862.4,82.9,115.9,57.1,815.0,3393.0,8.0,1,
7000,1860.7,83.3,115.8,143.6,815.0,3393.0,8.0,1,
7100,1859.5,82.4,115.7,273.8,815.0,3393.0,8.0,1,
7200,1858.2,84.9,115.6,262.4,815.0,3393.0,8.0,1,
7300,1860.0,84.2,115.7,261.8,815.0,3393.0,8.0,1,
7400,1859.3,85.7,115.9,265.4,815.0,3393.0,8.0,1,
7600,1860.9,103.4,116.3,240.0,1140.0,5883.0,13.0,1,
7700,1855.4,190.4,117.8,178.0,878.0,5063.0,12.0,1,
7800,1868.5,131.1,122.4,55.8,763.0,4284.0,5.0,1,
7900,1866.2,145.4,118.4,30.2,915.0,5448.0,10.0,1,
8000,1848.5,79.3,123.7,29.4,704.0,3328.0,8.0,1,
8100,1853.3,119.2,119.7,29.1,909.0,5386.0,8.0,1,
8200,1867.8,97.7,117.4,28.5,818.0,4918.0,10.0,1,
8300,1856.1,81.3,118.8,28.0,818.0,4918.0,10.0,1,
8400,1860.0,84.4,118.8,28.9,818.0,4918.0,10.0,1,
8600,1859.5,88.3,119.1,83.9,818.0,4918.0,10.0,1,
8700,1857.1,85.6,119.3,240.4,818.0,4918.0,10.0,1,
8800,1858.6,88.1,119.5,240.8,818.0,4918.0,10.0,1,
8900,1858.4,87.3,119.8,240.5,818.0,4918.0,10.0,1,
9000,1859.4,88.3,119.9,240.6,818.0,4918.0,10.0,1,
9100,1859.4,85.0,119.9,240.8,818.0,4918.0,10.0,1,
9200,1859.3,262.1,120.0,240.7,1011.0,6238.0,13.0,1,
9300,1857.0,182.2,129.3,178.3,976.0,4928.0,12.0,1,
9400,1862.6,133.4,129.6,86.1,1041.0,5382.0,11.0,1,
9600,1850.4,205.2,126.9,72.4,1153.0,5936.0,25.0,0,
9700,1861.3,92.1,136.8,49.3,1233.0,4602.0,25.0,0,
9800,1853.0,133.9,135.3,44.9,848.0,5149.0,8.0,1,
9900,1861.2,87.0,138.7,91.4,848.0,5149.0,8.0,1,
10000,1860.7,86.3,138.8,91.2,848.0,5149.0,8.0,1,
10100,1862.4,88.6,139.0,66.1,848.0,5149.0,8.0,1,
10200,1861.0,90.7,139.3,37.7,848.0,5149.0,8.0,1,
10300,1859.1,90.5,139.5,239.9,848.0,5149.0,8.0,1,
10400,1860.2,91.3,139.8,241.1,848.0,5149.0,8.0,1,
10600,1859.0,88.3,139.9,241.0,848.0,5149.0,8.0,1,
10700,1858.0,89.0,140.0,240.6,848.0,5149.0,8.0,1,
10800,1859.2,146.7,140.2,240.3,848.0,5149.0,8.0,1,
10900,1873.4,168.8,132.2,240.2,1309.0,7204.0,13.0,1,
11000,1843.4,130.5,135.2,71.0,830.0,4571.0,4.0,1,
11100,1867.5,143.7,135.4,56.8,902.0,5434.0,11.0,1,
11200,1862.7,135.2,140.2,67.1,669.0,3147.0,3.0,1,
11300,1848.8,113.8,133.5,91.4,824.0,5540.0,8.0,1,
11400,1867.1,113.7,128.5,72.0,632.0,3705.0,8.0,1,
11600,1860.9,92.2,125.0,30.1,632.0,3705.0,8.0,1,
11700,1861.6,80.1,125.2,43.8,632.0,3705.0,8.0,1,
11800,1860.8,80.0,124.7,54.5,632.0,3705.0,8.0,1,
11900,1858.2,76.8,124.2,236.7,632.0,3705.0,8.0,1,
12000,1859.7,90.1,123.6,240.6,632.0,3705.0,8.0,1,
12100,1863.0,88.6,123.9,239.1,632.0,3705.0,8.0,1,
12200,1859.0,77.9,123.8,174.4,632.0,3705.0,8.0,1,
12300,1861.0,71.3,123.2,144.3,632.0,3705.0,8.0,1,
12400,1862.8,70.9,122.4,143.1,632.0,3705.0,8.0,1,
12600,1845.5,242.2,123.5,125.5,815.0,4658.0,19.0,1,
12700,1862.5,119.6,134.1,100.7,593.0,3494.0,9.0,1,
12800,1871.8,137.2,126.6,79.2,1057.0,5852.0,23.0,1,
12900,1862.4,132.6,133.6,65.8,587.0,4228.0,8.0,1,
13000,1846.4,92.7,134.7,45.6,1017.0,5606.0,8.0,1,
13100,1869.8,83.1,136.2,52.6,977.0,5989.0,8.0,1,
13200,1863.2,84.8,136.1,66.3,977.0,5989.0,8.0,1,
13300,1862.6,89.7,135.9,66.1,977.0,5989.0,8.0,1,
13400,1863.2,83.6,136.7,43.6,977.0,5989.0,8.0,1,
13600,1858.2,83.7,137.1,178.5,977.0,5989.0,8.0,1,
13700,1855.7,89.2,136.9,239.0,977.0,5989.0,8.0,1,
13800,1860.1,118.8,137.0,239.3,977.0,5989.0,8.0,1,
13900,1857.9,117.7,138.9,239.5,977.0,5989.0,8.0,1,
14000,1858.6,84.4,141.1,239.5,977.0,5989.0,8.0,1,
14100,1858.5,244.9,141.8,218.9,1386.0,6020.0,19.0,1,
14200,1866.8,185.5,154.8,99.6,741.0,3875.0,5.0,1,
14300,1850.3,156.9,146.6,46.3,1096.0,4985.0,15.0,1,
14400,1866.3,138.4,150.3,39.9,637.0,3573.0,8.0,1,
14600,1856.3,139.9,146.2,35.5,1156.0,5475.0,25.0,0,
