Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1863.9,0.0,0.0,0.0,0.0,0.0,0.0,0,
200,1896.5,265.5,0.0,0.0,1207.0,5489.0,28.0,0,
300,1832.2,149.9,0.0,0.0,947.0,4139.0,25.0,0,
400,1847.0,309.7,0.0,0.0,1483.0,4861.0,25.0,0,
500,1870.0,148.4,0.0,0.0,884.0,5020.0,2.0,0,
617,1862.8,72.6,0.0,101.5,895.0,4133.0,2.0,0,
717,1852.1,76.4,0.0,91.6,895.0,4133.0,2.0,0,
817,1861.8,74.8,0.0,104.8,895.0,4133.0,2.0,0,
917,1863.0,77.0,0.0,239.3,895.0,4133.0,2.0,0,
1017,1862.8,75.2,0.0,240.6,895.0,4133.0,2.0,0,
1117,1860.3,77.5,0.0,240.3,895.0,4133.0,2.0,0,
1217,1859.9,78.5,0.0,240.5,895.0,4133.0,2.0,0,
1317,1858.7,78.3,0.0,240.3,895.0,4133.0,2.0,0,
1417,1858.7,80.6,0.0,240.5,895.0,4133.0,2.0,0,
1517,1860.3,87.5,0.0,240.9,895.0,4133.0,2.0,0,
1617,1862.1,140.0,0.0,132.4,860.0,3747.0,11.0,1,
1717,1870.0,214.0,170.3,44.9,1002.0,4617.0,24.0,1,
1817,1826.7,192.3,167.0,39.6,1529.0,5577.0,24.0,1,
1917,1869.8,291.3,163.7,68.9,1681.0,6680.0,28.0,0,
2017,1862.4,267.0,167.7,198.5,1177.0,4770.0,2.0,0,
2117,1865.2,298.5,173.8,167.0,1090.0,4363.0,25.0,0,
2217,1853.1,79.8,176.5,150.9,855.0,4191.0,16.0,1,
2318,1858.7,73.3,176.3,163.4,855.0,4191.0,16.0,1,
2418,1860.8,75.9,176.3,131.2,855.0,4191.0,16.0,1,
2518,1857.6,108.0,177.0,107.4,855.0,4191.0,16.0,1,
2718,1857.4,217.6,183.8,177.6,855.0,4191.0,16.0,1,
2818,1868.1,100.5,189.5,54.3,654.0,4365.0,9.0,1,
2918,1861.0,81.7,189.7,37.0,654.0,4365.0,9.0,1,
3018,1863.9,134.7,192.1,34.4,654.0,4365.0,9.0,1,
3118,1856.7,79.4,192.6,36.0,654.0,4365.0,9.0,1,
3218,1872.5,234.0,203.2,56.6,1877.0,5952.0,26.0,0,
3318,1855.3,303.8,207.4,54.8,793.0,3776.0,25.0,0,
3418,1859.0,282.9,220.1,56.0,1327.0,5627.0,26.0,0,
3518,1864.3,270.3,223.0,130.5,1043.0,4639.0,24.0,1,
3718,1846.6,282.0,216.9,167.8,1180.0,5353.0,26.0,0,
3818,1852.6,90.1,217.0,130.6,592.0,2202.0,14.0,1,
3918,1856.5,67.9,216.9,92.1,592.0,2202.0,14.0,1,
4018,1860.5,71.5,216.8,66.7,592.0,2202.0,14.0,1,
4118,1860.0,72.9,216.4,65.6,592.0,2202.0,14.0,1,
4218,1861.4,73.7,215.2,152.9,592.0,2202.0,14.0,1,
4318,1861.2,71.7,212.6,243.6,592.0,2202.0,14.0,1,
4418,1863.4,71.9,207.7,240.8,592.0,2202.0,14.0,1,
4518,1860.3,69.5,207.4,240.6,592.0,2202.0,14.0,1,
4718,1862.1,72.7,204.2,239.9,592.0,2202.0,14.0,1,
4818,1857.8,75.7,198.6,239.7,817.0,3174.0,10.0,1,
4918,1851.7,150.0,193.6,66.0,1154.0,4717.0,2.0,0,
5018,1860.0,68.5,180.7,68.9,1165.0,4587.0,2.0,0,
